order_id,datetime,order_value,user_id
44812,2022-03-21 19:41:43.750219,5.358974358974359,78034756c061fb5d9f81543c24a1b19c403b09a8fc29bcccab28cde45c65fa8c
8663,2021-05-17 19:50:15.364471,8.948717948717949,ebd89b959bc7e8e220146a8d7dddb7c7ad7e9680a06ca36dba3a8e5136abfc77
14302,2021-07-04 11:52:31.949674,1.5384615384615385,f96889b46a76b816c6563bfaf7bc218e2b1c52c859645169f56f0b1ad50e0076
17578,2021-07-30 17:13:55.920915,7.128205128205129,7370526a60e5b9c8055623f52469cc5b9c3d54753fe1c31e164abecdc54327ca
25470,2021-09-23 08:21:31.633791,9.923076923076923,cd11db3e12e610c6314e90036e45f179af8f115329d16642505a753b6bf3d4d2
51373,2022-06-20 14:43:55.330833,16.384615384615383,51ceb0ff0cdfb6cca58d723fe0ed8596fc0f74e352c8a0bea7660e37420f0f80
45982,2022-04-03 10:26:57.976554,16.076923076923077,ea4720235740d05bb63824b2d0d9a198532afde4c52b682d13f2dfd01eaf4e8e
49295,2022-05-19 20:30:14.596148,8.999999999999998,c5d925d56d39b2dcecb76e2e15bb89ffb6ea15bc8b57806d4f53d1273fed595d
35164,2021-12-25 09:17:32.197238,6.153846153846154,b51812120031f711221361004b713ed24871aad5d9e4d1da74b20a0b471c3130
48807,2022-05-13 08:22:32.806105,18.10256410256411,462c658f4bacdce7032d2e828d02d027b8e3af4bdb52ee0c074a1b4548c93109
39183,2022-01-22 18:44:37.747457,78.17948717948721,530b8a4af99aa3df3640e6463556d309f180602d7ceca409cf0ba9ab438a4e3a
10762,2021-06-03 18:06:46.032431,8.282051282051281,3a8785e84c2872874b29328eb9b3b8bd44921aa75ecda46d798891a14fc6b2e2
37338,2022-01-10 17:57:04.732710,8.153846153846155,317099d640faabcd7148f64081e4e07e025391eac93243479c4b180896c7b800
34583,2021-12-20 10:52:32.934596,45.15384615384617,6793dd45c9a7adeae470e6cee9b6f583e03d93e6133dddd0833bb46b56ba359f
44291,2022-03-16 08:54:28.456305,19.48717948717949,c8bf9c7b38092538e021e063674e9f205f49b0ee922b0f6329fc37c2df63453a
11430,2021-06-09 12:23:31.873978,14.13846153846154,dac70f7f9307dd1c664b19a2d186c02c6b1453dc7fd1ee5338fd484db747f8bf
10790,2021-06-04 05:24:31.740765,33.01538461538461,36679a33e00ff2b6c5fb092aee321e51aac1818ec76f7df054b0ad16774007b9
33786,2021-12-14 09:08:56.662229,16.512820512820515,e8900c899a084de56e45103c75f992fdf4bf355f1cafd23cb5832eda52686455
22384,2021-09-06 14:38:44.324640,110.87179487179486,4d5b6396dcf7799d8a947ab6bd8e584ff913d194c83b5fe8fec24e8defc07464
38290,2022-01-16 19:04:56.675787,11.564102564102564,cfe06dc05388798a9258d9d084cfc93fc9f91bebed0beb53271b8f1c75fe7425
45431,2022-03-28 07:40:28.294185,45.861538461538466,a908c28b259923096ab563ddf8d3eacb8c139c3e5c2d829dcc666bc0e768f0b2
16458,2021-07-21 11:03:05.935857,10.512820512820513,ed6aa95677b4d3a9d18937fceb4bb4550241bccc263a22428ec563d6a68be6be
21247,2021-08-30 12:25:03.478174,18.387179487179495,0a1d9500e3ff80d2e290a01bec328b93602114ac1eab26ade8d8c8c9b0ec62ba
6723,2021-05-01 19:18:12.668659,3.230769230769231,9cc72a876b65615f5190831acc1176a37df5d45fae58751574d019bbdc64e7dc
27223,2021-10-09 15:40:18.521896,11.62051282051282,b0a3b40a11c071598184fe7edbd3d9bdef5c2335651af1519b8ab07b83f78e6b
35213,2021-12-25 21:55:22.270695,38.82564102564104,f0b798254806b020de3ed2c157efe2acd60096f3e100f6d086552bcf7cc13a38
1691,2021-03-06 16:33:41.527655,10.461538461538462,878ae33361571e9677c7894f5512da2cd9edd95feea68e200f9a2a6b565a3d1c
4612,2021-04-14 22:56:56.986960,23.487179487179485,f02dd4db726716df8de70a333bdaf5bd238054e4e93d77fa6f7895926cb5ad76
44134,2022-03-14 09:21:52.547568,57.94871794871795,9e48510d2d59f694423f2747665d081bf950e6d3d1e88eaccaf1db04c8c37353
22691,2021-09-08 00:41:04.833151,31.410256410256412,d25fc3ef3c5363a7a76a30ed0246c881153add043206e1080d1054118cd94386
37592,2022-01-12 14:37:34.478266,23.36923076923077,be894ca892362ff8da5a5b522f793942f47cd66461d5bb38f2075128f2ffdb08
1678,2021-03-06 13:17:20.462342,33.05641025641026,bf207d2b7e5061ae13a93f706d294ce6a93270b3cfb5b4d78aae6906f2f5da2a
35159,2021-12-25 07:05:20.351169,37.61538461538463,d71fb6f41a7a2a1919c743d331d68b04d7b8459003a3e187cf652ef6977162c0
45960,2022-04-02 21:10:42.976471,4.98974358974359,57f166b4f98cf155f018a29ea32ef9019832f0ad4d8200d080bb14260c303825
29076,2021-10-31 19:45:23.898922,66.46153846153847,3240793c61c1280dcc5e6c604da2cd56139f17d52584cf802d01ad2b803f9a6a
33956,2021-12-15 17:29:17.321639,16.97948717948718,031ce742cf6335b1074beda9f3090bb9fd2776b1cc2f2924526e884b3b09ebfe
20464,2021-08-24 19:27:11.661408,14.615384615384615,5eebb2608ebd2b38942e2bd7c223515b96b4d0f9448fffccfc2e45dd3f711b19
5812,2021-04-23 19:42:12.187183,10.41025641025641,c3f93f30feb2fc152c0983115b87d51fca4d0ebcc53f519eb8779fb390bdc0f3
41639,2022-02-16 14:09:57.034856,12.025641025641026,24dc7b7a73891a23b3f9d2e7dd9c612c0c7e392f8aad35b66a1f5f2fdb986f74
47438,2022-04-23 15:06:58.752198,9.346153846153847,fd575c1473729f49ea7dbeee7a8dffff5c24a7d240d958da63bf4a75d0d4455c
31465,2021-11-24 12:58:19.839307,24.58974358974359,c7aa3263eea78b8d6572c26a31e9f39cf40bb0131d81ec29e7d207ca224d2068
39483,2022-01-25 03:06:39.908112,65.05641025641026,78e763fead1a3634938cffd3ca9598d203233857146d4a0798d4832e2abcccc7
7973,2021-05-12 11:09:46.896199,30.512820512820515,37debb76729013811698339dfaf6350db06002b2cd26ce705710742b5bcecf07
26146,2021-09-28 14:38:17.841289,46.9974358974359,a34cb01faedaf7f8c4c5738d6153bc0ddeb93980440ba66542799c416f38de7b
49478,2022-05-22 18:53:00.630891,21.102564102564102,ac5ef9927f0a4dcd8c7cb8f0f3437ec7f255abf5767c0f5a5ae9b26b85c34ff8
45705,2022-03-30 18:24:31.287538,19.743589743589745,2c70a88b16a0303c1b03b23eda2ab1e70d46cb171c0beb692b6a95528e3420e4
39688,2022-01-26 12:22:25.459434,6.615384615384616,35eacc75418ff19e82884a1b2bcd7ed8762fb36382d7809b263612e0082898d8
11753,2021-06-11 18:20:07.884178,15.205128205128204,2f9dd25e5b9c31721f8003e94c642d3f53d0551be6c7dce681d316978da189fd
16826,2021-07-23 19:28:29.005918,16.94871794871795,cbd7df874cf0ec8ef628f470e06bb0d63c7469626716fce9b12b2a346c10efc2
8792,2021-05-19 09:43:46.441927,58.0,a6e620541623ab0c9f45e3ef77f9ecb572c9d6e23f1be5b2e82d190d3df0a7cb
36802,2022-01-07 10:53:51.171866,26.28205128205128,c85452e5240218568593116c8eaa82aaa2b6e4f81134bfcb0f6e735140b94efa
49369,2022-05-20 22:29:38.607825,22.94871794871795,7415fd5294799f42a161c3fbbf7154011e1a9a82aeeadeea8ab50735ea50c55c
7103,2021-05-05 12:32:21.999163,84.92307692307695,b4a28dc394d0058b845d1317ac94fc02af9608597bd0646b8940a78fac225307
16327,2021-07-20 13:30:00.441180,7.717948717948718,9f114d7a9c1eaa90d894633c5a51db51b61733c83bd96141a74c912e33d7e687
8704,2021-05-18 09:36:15.695779,52.205128205128204,218efe3a0b3ad5f36a45ab406c9e0dc5c85df025aba2c1eb2821e299b90568d2
4555,2021-04-14 18:35:07.840032,15.025641025641026,d1bbc0db3c0b0f2f1c351e1da1adc187aa06a66a338c661038e6acb04ded4c7a
9629,2021-05-26 17:24:29.029796,64.28205128205128,6d72316c71887b15e741c3374f38794e7c538538b533b9b5b71137b0bc954a2c
37886,2022-01-14 09:42:25.077894,10.153846153846155,6b2e37f0544b36a87ed5497f3789f9f2b489e7d6f056bdf096cbe3fb51c52c11
9259,2021-05-23 19:34:49.613936,14.333333333333334,8e39707d7dc73b84f97a9689e6411e421925540cb7ae1ddd51a8c9407a675d54
17668,2021-07-31 17:43:46.050979,25.666666666666664,094d9b26ac041d92c15db076b08cc0886ad6cbb8e648c15032419f4e2b2a96e2
38070,2022-01-15 11:31:30.181613,25.676923076923078,fd045d5e74cea51390a2645eedaa38aaa08ba76e5139d84b05700da5578182d3
25273,2021-09-21 21:27:21.074904,10.692307692307693,daef88c8c7ee478b3358a655bdc8cad4dee446e99f33c72fbaf4501091637a97
12328,2021-06-17 08:33:09.350364,15.666666666666668,729a46ba1b8c28f1f80b6678d8e10566b304985cbcfd2c8d818dba4d3b5304ab
29835,2021-11-09 22:32:17.084361,6.384615384615384,0da2051f90555de69a945d80abbd1ef3d23e10280c95cb486a843b2f2e1f8228
19923,2021-08-20 12:25:13.417587,53.205128205128204,fc9d7cbe5968add251280609ab4876643fb0ab4b81d315577ae6fbec6be7c8fd
11241,2021-06-07 20:37:46.919821,7.615384615384618,de8ad1dc94445e205c636a547fb4656aff54e10adc91fbf01aaa47792395e0ce
40242,2022-01-31 09:33:35.878125,21.025641025641026,76bfabd8abc0baf9795e207a756e3c445e99ac64f0ec8c3959d3159994355175
34967,2021-12-23 10:20:08.327732,27.676923076923078,8763838ce6e91bde91ccf2bf78a7ff1158ddaeb647d5cbbc62066afdb73327d2
39716,2022-01-26 15:43:54.713833,54.820512820512825,9a9c2ff124644fb6fcf1c41dbaeda3b116100052878b77a05e46a92965752190
24376,2021-09-17 08:36:22.880659,25.184615384615384,6ae937042706ecebcc669744af895daa1f072f877331f42e21a34fd547dc008f
21666,2021-09-02 10:36:32.279157,20.46153846153846,7316c29f51a83aaf9b6f654d2f176aebc992ccb71afa9f09f62c77854461a798
38366,2022-01-17 12:13:19.355777,29.294871794871796,b5a6c2628f098f66d689c30b1821ac3179cf715d47b14ef8c61fdb76a95de87e
26880,2021-10-05 18:36:22.893232,15.235897435897437,06a87f28bf3e1c5fb9b1908eaf289b98ceb693baea132eb407748109a587d2c2
5254,2021-04-20 14:50:08.854578,4.564102564102565,a7aab12ee13fda7a05cdbbde3876b9bc2e8c562850cdf8f0879d6f7a9bc6c97d
25517,2021-09-23 13:27:39.870430,14.384615384615385,2dce65e14b82f46725e00cc30b2c3d0908b06b6dc075ba3604ec3dabe6da3f6b
36957,2022-01-08 09:54:41.871005,29.105128205128207,22e60b4492e7d738c0711b1202a746a16bb26a8100676c6f1765659b9e82c987
11623,2021-06-10 16:34:16.645195,9.641025641025642,b7228c3a91d8174c8e9f0c94a3d5af4d25fc1ffbaad41ef50e06fc3a6e536a46
22432,2021-09-06 19:17:21.694319,20.35897435897436,f1ca07fc09795618aae780b0a58f08999faaed87a416207da750cb03b322a484
13417,2021-06-25 23:55:29.475768,35.05128205128205,b29b90f4650b17c9eb60dd4cac0e94f5510785ab62627b6632cc52bf80487ec8
16549,2021-07-21 21:00:43.661474,10.692307692307693,f0013708f4e1606b14fce72369d20322497e3ee452ce798e515864250ded7201
21102,2021-08-29 09:11:11.315665,27.084615384615383,e7c38fb39fcabf9cca85fdec798709e25042899e5bfb88a70d8b26d1630f639a
51161,2022-06-16 23:53:21.198094,16.102564102564102,b1f05d26b222a578cfa9efe069f0132ba1213dbedb1eb51c657e1012d962d472
47232,2022-04-20 19:14:56.823263,39.07692307692308,f1c23417e4205d7b617ca6353d5dc870de3c5142074bb722a299da0617994056
45759,2022-03-31 10:24:14.349451,9.35897435897436,693824ee88da1687af5ecfa8bf474f28e036a3d904e6086cfd4d25cb1cbbe0c6
12167,2021-06-15 17:29:06.090034,80.14102564102565,edf693a75015d7626e928b7ff6d66e252055afcdf93d5bf32b36700a10da4e55
18612,2021-08-09 15:22:27.298198,20.692307692307693,c2a31f8571c630ae967b1d3b0b5ecd0d43e1664b77e07db82dda8ce7c06ee547
46452,2022-04-08 20:36:21.019852,13.56923076923077,9ddea2547ef5df22269bca99bfde3b355db2f935b70a13582cd74016e50443ed
29510,2021-11-06 14:16:26.651899,21.794871794871796,7b44486f62059db37a96a7213de24613bb53790a12d0a5469bd51c2d8347d1ef
16710,2021-07-23 09:29:33.135912,12.964102564102564,412933afdc6715ffdb0a0d9ce320f62ed65fab8a49fcf25016fd2cc930e2f742
2412,2021-03-16 10:27:47.422604,9.641025641025642,39c457a0d9fdf61b8869d2e0b4c581e2fa1b66652813520c5ab13b04a6cc703d
28150,2021-10-22 10:33:13.870848,21.71794871794872,db83dd96a3434be650cd94eeee2747a63a03a3724c0b65e7389c9647d14a1a80
15897,2021-07-16 14:28:42.458897,3.8205128205128207,0ef11d1d706e22e384f434b9eee9bf9ce998259f1b692ce1526d654884d17a61
27032,2021-10-07 12:29:44.539468,15.384615384615385,b17f70dc360745c3095314e5da7bac1856dbfd68fce65682dc70d9ea23aca590
8011,2021-05-12 14:47:35.045227,5.0769230769230775,c5e54225b81a725f8b4812a1d013b9537c54c0af3d160821302cddd90c5841e2
47938,2022-04-30 16:58:04.987309,6.256410256410256,61e6bd975d74844450d5e7f46c18a33369f84563e3d6c8498a1ff6edae28058f
17945,2021-08-03 16:13:14.484608,30.564102564102566,bc8a0bc1642aac24c2bc583124808705d4a019c3b35af92fe71cf457bd8d49e8
50536,2022-06-06 19:44:00.173581,7.641025641025641,3ceb0e3d6916d397b013b87478df768e46c525c60874383fddbb706e160765af
16481,2021-07-21 14:11:38.643239,15.18974358974359,f5c7c3f16236e264b3bff9c3ff46147e13fe7276b8ab37dbdf7bbd88c17c451e
16946,2021-07-24 15:50:02.157340,63.294871794871796,6c8e2f611f005d3ef67209d7fc26290086ac14e1b1c83c76ff9ac7b7ade15a24
1914,2021-03-09 22:06:23.724163,48.966666666666676,041676460d574ebafe9181184d2d1b612da9ecb76e302e9a07c35e01349cb114
13871,2021-06-29 16:01:54.897623,15.35897435897436,8b97ae3811d07ddfcd99ad05137ffeeaef6ed936b22438431659f0972fa8b20c
47443,2022-04-23 16:35:27.145316,33.38461538461538,a3059ea7863170570c35f38004e18d914ec399d58a6d579ad6564bcc7a1c7d4c
35035,2021-12-23 18:44:23.488638,13.000000000000002,d840b0be4970004c1a2451f4a0c62218136f70a2b0d4c700d95e14ee5441bb5a
25782,2021-09-25 09:01:27.951616,15.384615384615385,e1856671df5c48c1306a4e0930ec73f855f2f37e668ae93156ec8c6e8131d5f6
3070,2021-03-24 23:14:59.309999,38.471794871794884,519a5a29345c3abd5a18535bba9e4216041982deb1739117453fad7dad771f98
31471,2021-11-24 14:02:55.129758,25.615384615384617,6950f72d94c7b0b4708aa1c03ff751edf5e3d3a0d55d32c208472e263ee680c0
40402,2022-02-01 20:41:42.717089,8.102564102564104,88a4e3d1858598cbb8b94ea15ed79c06b1deb89cf444ff39c17e4cbfa12cb3c3
42946,2022-03-02 17:22:10.852672,102.82051282051282,7b242c005ba124162b8f5e5d9878f887b846a2f15b2d040d9d28378c29d1d4f2
15537,2021-07-13 13:45:47.705778,34.794871794871796,c4c78fd91e516610242690efcc79619f826d4f280a32dd1e606643c31bbf2159
7402,2021-05-08 06:11:44.178147,26.461538461538463,5591401823aa1848950f4691429e7d508c3fad5256d52724ba6217ac0a6ef013
34845,2021-12-22 10:34:31.540267,42.94871794871795,fb5a917832d6dc8fe9678695317aa8ce97d231e51a99301cdd0de10774362ed1
4475,2021-04-13 20:34:01.465391,34.46153846153846,34eda33528247a705e383cc894c8475c1f2c577365a781b2bd2533838790c0ad
7104,2021-05-05 12:34:49.047912,25.615384615384617,4ee7d4c1c4ad2d7f9f11ce1bd44cd4ad44e2e9d3732af974153505b8a5c61375
42969,2022-03-02 20:19:04.176964,18.382051282051282,df240d56a33435538f827105668bef8480032e2de4c2d405fb2d082ce45b9199
9942,2021-05-28 22:48:28.376172,123.23076923076924,417ebaeea7014631756933fffe34aee9aa57419aa42212a14c1bb38897e64425
39860,2022-01-27 14:59:07.485742,28.492307692307694,0478d068fe2764bd8609ce0dbcca0cb6409698a6ed5377c9365592bb8f094cf8
24831,2021-09-19 23:21:41.788395,28.915384615384614,0a50707e50bf19e1813f31382c016da6640fbc1c1e06616f6a2be1dd95760ec9
24096,2021-09-15 18:33:19.904848,38.76923076923077,87903e96ebf27c909fa0e79e1e2ab7bbc483b39c7ea5c38d9c694859ef9f396d
7455,2021-05-08 12:47:55.661935,18.128205128205128,9183ff2a18d7edafe44525dd09561d2ec4b6b3e961b016f6d8071f3f4e8a0d9e
11208,2021-06-07 17:16:30.784125,12.692307692307693,69bd14f2ddb771e27e273532d2281a5446df283aa705b0af3639ab3461db85e5
25962,2021-09-26 19:27:07.465756,6.333333333333333,4faea4b84f06fe1a6ae863011d7e8305d5f1a24e604f016b17e40e54ae1d3c45
24665,2021-09-19 03:52:22.520037,19.94871794871795,76c33788352f509d75d05efd54eaebf2a30fd20174f916c15c5cfddc0d473ed7
49959,2022-05-29 18:18:19.054055,9.794871794871796,e953a1dcd228db5277463809a3e655da52755059a8c0be7c1b22484a33b672d8
20983,2021-08-28 13:47:56.570654,11.005128205128205,39f8d45c6419ca5baae4035132f6ed7086583831155c61ab9b5a11e9ebab1077
50099,2022-05-31 16:04:07.383568,28.974358974358974,7b18c79f5ed2a773876652f7a764e28365a01850662380a76d32d19cf7269970
26927,2021-10-06 11:32:54.096680,47.78461538461539,6250eca16a765a029ae6c26e24f6d28c8b7b4172b22853af39c7d9ff625d4aee
49464,2022-05-22 15:52:59.351258,34.46153846153847,18619db563d387b1fcaf55811a6ee8996aea7184a7a7ee72957949c39c0c7781
24413,2021-09-17 11:42:50.531077,31.08205128205128,fb48560eb468a088e1cf4ccf758d54373798005f1fca2f51ffc9d26612045d00
39241,2022-01-23 11:00:54.223071,27.692307692307693,cbcfe5840bc1e4939e256961f225dd8dbdc98c34b74275f12f81d9495879f2fc
38676,2022-01-19 09:21:54.692022,21.512820512820515,0de3a3cd6865064a7fca60e8286a8c961f67abc85596215be979969d42b0cc37
19300,2021-08-15 19:33:18.305018,22.17948717948718,e240a12ff96dde50b3f869eb916b9df334d89da03e697abae3cc66b98ead2608
24691,2021-09-19 10:45:45.116452,10.35897435897436,1b5f2f3b89ecc4b189b7d95c86822813d51cdc8ce2afe880b99f844a56c9f542
11790,2021-06-11 22:56:01.400795,23.871794871794872,54c10ca27809d3be154678519f0b7726997e7ea6974101c9f289f86057f0620c
3547,2021-04-02 10:58:21.531467,16.815384615384616,b0693ca6cae081d369c1c2b9e20b6ea5eeeab9ff08f080663e191a99e51aeb20
13604,2021-06-27 14:21:44.766702,33.18461538461539,0fdfe09090e448b7d6f7dc316e0536acbd61368422a3d0e629243727c652aba9
918,2021-02-21 11:46:02.946483,16.333333333333336,ddd29c20fabff2b9dcac9def71299ea748f1c35bc1f1b118809a6764cfc80386
36356,2022-01-04 13:45:10.276736,25.505128205128205,27bb444638f72ada7230c167476cb191033903c8cccc1d3e25a61d4390d67d8f
10725,2021-06-03 14:37:04.012722,18.333333333333332,e3ce7a9b43823a9d48c7a7cab9871a80f8afb0970a37db853cc5be1080448684
28360,2021-10-25 02:39:45.036531,34.05128205128206,2f5f99645b7616e5cb7ef59bed424f086e0a16e576e5da52fa2c0e347a6f961d
21487,2021-09-01 02:53:59.062675,54.07692307692308,2f12a5eebc3a8d126376595a2f230e2d0bdf04df5d697749f8fa0c75faf011f3
27657,2021-10-14 21:08:02.364647,27.076923076923077,f1b335aa307320eb70100efb83479d5654dcfefca10273d39a4894db63e69615
32406,2021-12-01 12:14:26.212003,12.294871794871796,e8485b7f4f163a25f01631c0d880ae5d941419007060e4da6e7acb9f39aa7683
16800,2021-07-23 17:44:16.741063,6.435897435897436,ba32b1d124fba364fb7e5fbaf30507b5add132442523c3a99bad4e17636faa57
27154,2021-10-08 20:56:37.648545,30.743589743589745,1089c2b26d878e3488a804b8a4cc32cb70c2bc4fcb8629f1531d2ea9c5b3c745
43372,2022-03-06 16:51:38.466471,4.564102564102565,47aaa983607a14b398d9527aad8e1e8996546a93d7eb121dbadae6b855297b4f
45566,2022-03-29 12:23:53.158689,5.358974358974359,f635f5fc4b4889c639d70712f59212f2bb04b8a1d3c2710fd7436b9713ddaf8e
25521,2021-09-23 13:46:03.714921,35.307692307692314,19e4bebffb2e6e4488059baf1e47ef7cbf115c7f6267719aa588e5127643f1c9
36533,2022-01-05 12:43:18.375391,68.65641025641025,b134fc82c8dca73139441753128d4d44955780111da1cd8a147c0b00b96dd6f1
12888,2021-06-21 18:11:12.826317,57.230769230769226,b52c39826e818a8a89777352da800054e617f6bbdd78dc313ded7d115fa7c9d8
36660,2022-01-06 10:08:37.277450,10.153846153846155,1f5345934122c2f528e07c952b61d49b989260d27462b3b73424be807a1f9ab7
14239,2021-07-03 11:12:22.019708,154.2538461538461,cfd46da65ecd4141a07033aaa134abcd1892f7fc8cffce1f992803a833e6fbb2
28483,2021-10-25 18:45:50.077900,23.641025641025642,14e9ed96d2ce67ffef28b2d97b977dfcec8acc0480b83e9b7f1f206479521b8b
15055,2021-07-09 19:08:51.162696,15.143589743589745,085cfa9fad6cecbb037a67e162f4509fa7d314e468c2007d927c6230a301d1aa
14390,2021-07-05 11:27:16.321439,60.676923076923075,6f269bc9f0e440fb07f59f8d792139546f990e3056ead6d2a974f70e994e46f0
42465,2022-02-25 15:50:15.756584,12.205128205128206,eb914683a89b02292e394bb25eb988efc7128319e4f33329262ce43b5d27b320
22489,2021-09-07 08:46:31.612110,31.794871794871796,b4fe25e6f175f154a1436c0ffc1763216bfada519310ff4b8472912e44dbf0af
46591,2022-04-10 15:17:29.399796,11.569230769230773,4a843130dd7375a6abca8bb94e9c64f5c9ce4b0db30a7b15a080df57a7b58afa
30442,2021-11-15 22:38:18.038996,27.0,445008bb855ff85b34c5f879fd173385393d09f1391a94edb6397261b73445d0
32069,2021-11-28 22:00:55.328725,44.56410256410257,5cb9b9139c517b029a3faac1282b2f74600cbf39342a4cd7ac633c91ee26086d
1276,2021-02-27 17:52:06.706387,13.102564102564104,9d1aaba03e19d1650c7207eba50b222f2d63f098993439cbf89ca30649e53812
15725,2021-07-14 19:33:15.118754,29.025641025641026,f3c0cdf613898b5e91d949870e91915279bda18e31d9cd5d4a0a436ddc7efab9
16911,2021-07-24 11:17:19.990764,20.641025641025642,7aa6b5776b07d543df0be2f369c820dedbccd91e4c5c838fc0d831c428030d2f
46062,2022-04-04 10:58:56.438952,21.951282051282053,5631df32a2c89a3e52f4c7cbbf146189646591b4f06b9426276ceb5f22fd1545
24815,2021-09-19 21:28:32.140254,32.802564102564105,407995feb9c0b7e1005b68dd631366ad1f1342034cad2b599e5d8177149419d0
36322,2022-01-04 10:48:41.754037,29.205128205128208,572c43ef379b09b532942316cc7084d994938afa18f6ba5a81a9e7c9207e5edf
44772,2022-03-21 15:50:20.109316,29.528205128205126,5a25b3c6b8dbfb07d27f383b94f6e2ce0e4fe97ed49144a8a9b10c9fc06ddbdd
30436,2021-11-15 22:14:07.052095,18.56410256410256,562cb460d9007c909bc21127c2585c457c58748e5fbb2e6c0b949dacf2d86639
41898,2022-02-19 10:21:38.200174,5.851282051282052,f736329ed7a7ee764ea8226c59443851b1c8826844a28de3a3926775e5f8abd6
